SMILES,"Ki (nM)"
NS(=O)(=O)c1cc(C(=O)NCc2ccccc2)c(Cl)cc1SSc1cc(Cl)c(C(=O)NCc2ccccc2)cc1S(N)(=O)=O,82100
NS(=O)(=O)c1cc(C(=O)N2CCCC2)c(Cl)cc1S,2600
NS(=O)(=O)c1cc(C(=O)N2CCCC2)c(Cl)cc1SSc1cc(Cl)c(C(=O)N2CCCC2)cc1S(N)(=O)=O,22100
NS(=O)(=O)c1cc2c(cc1S)NCNS2(=O)=O,7500
NS(=O)(=O)c1cc2c(cc1SSc1cc3c(cc1S(N)(=O)=O)S(=O)(=O)NCN3)NCNS2(=O)=O,310000
CC(C)CSc1cc2c(cc1S(N)(=O)=O)S(=O)(=O)NCN2,392000
CSc1cc2c(cc1S(N)(=O)=O)S(=O)(=O)NCN2,10900
NS(=O)(=O)c1cc2c(cc1S)NCNS2(=O)=O,7300
Cc1cc(S(N)(=O)=O)c(S/C(=N\NS(=O)(=O)c2ccccc2)c2ccccc2)cc1Cl,113000
Cc1cc(S(N)(=O)=O)c(S/C(=N\Nc2ccc([N+](=O)[O-])cc2)c2ccccc2)cc1Cl,379000
CC/C(=N/Nc1ccc([N+](=O)[O-])cc1)Sc1cc(Cl)c(C)cc1S(N)(=O)=O,220000
NS(=O)(=O)c1ccc(S(=O)(=O)Nc2cccc3c(Cl)c[nH]c23)cc1,31
NS(=O)(=O)c1cc(Cl)c(Cl)c(S(N)(=O)=O)c1,1200
CCOc1ccc2nc(S(N)(=O)=O)sc2c1,25
CC(=O)/N=c1/sc(S(N)(=O)=O)nn1C,780
CC(=O)Nc1nnc(S(N)(=O)=O)s1,900
NS(=O)(=O)c1ccc(C(=O)OCc2cn([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)nn2)cc1,4400
CC(=O)OC[C@H]1O[C@@H](n2cc(COC(=O)c3ccc(S(N)(=O)=O)cc3)nn2)[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@@H]1OC(C)=O,2300
NS(=O)(=O)c1ccc(C(=O)NCc2cn([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)nn2)cc1,2000
CC(=O)OC[C@H]1O[C@@H](n2cc(CNC(=O)c3ccc(S(N)(=O)=O)cc3)nn2)[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@@H]1OC(C)=O,5600
C#CCOC(=O)c1ccc(S(N)(=O)=O)cc1,4000
C#CCNC(=O)c1ccc(S(N)(=O)=O)cc1,6100
NS(=O)(=O)c1ccc(S(=O)(=O)Nc2cccc3c(Cl)c[nH]c23)cc1,31
NS(=O)(=O)c1cc(Cl)c(Cl)c(S(N)(=O)=O)c1,1200
CCN[C@H]1CN(CCCOC)S(=O)(=O)c2sc(S(N)(=O)=O)cc21,15
CCOc1ccc2nc(S(N)(=O)=O)sc2c1,25
CC(=O)/N=c1/sc(S(N)(=O)=O)nn1C,780
NS(=O)(=O)c1ccc(C(=O)OCc2cn([C@@H]3OC[C@@H](O)[C@@H](O)[C@@H]3O)nn2)cc1,7.7
CC(=O)O[C@H]1[C@H](OC(C)=O)[C@H](OC(C)=O)CO[C@H]1n1cc(COC(=O)c2ccc(S(N)(=O)=O)cc2)nn1,4900
NS(=O)(=O)c1ccc(C(=O)NCc2cn([C@@H]3OC[C@@H](O)[C@@H](O)[C@@H]3O)nn2)cc1,2700
CC(=O)O[C@H]1[C@H](OC(C)=O)[C@H](OC(C)=O)CO[C@H]1n1cc(CNC(=O)c2ccc(S(N)(=O)=O)cc2)nn1,2400
NS(=O)(=O)c1ccc(C(=O)OCc2cn([C@@H]3O[C@H](CO)[C@H](O)[C@H](O)[C@H]3O)nn2)cc1,5800
CC(=O)OC[C@H]1O[C@@H](n2cc(COC(=O)c3ccc(S(N)(=O)=O)cc3)nn2)[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@H]1OC(C)=O,3600
NS(=O)(=O)c1ccc(C(=O)NCc2cn([C@@H]3O[C@H](CO)[C@H](O)[C@H](O)[C@H]3O)nn2)cc1,6600
CC(=O)OC[C@H]1O[C@@H](n2cc(CNC(=O)c3ccc(S(N)(=O)=O)cc3)nn2)[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@H]1OC(C)=O,8700
COC(=O)[C@H]1O[C@@H](n2cc(COC(=O)c3ccc(S(N)(=O)=O)cc3)nn2)[C@H](O)[C@@H](O)[C@@H]1O,9.6
COC(=O)[C@H]1O[C@@H](n2cc(COC(=O)c3ccc(S(N)(=O)=O)cc3)nn2)[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@@H]1OC(C)=O,5400
COC(=O)[C@H]1O[C@@H](n2cc(CNC(=O)c3ccc(S(N)(=O)=O)cc3)nn2)[C@H](O)[C@@H](O)[C@@H]1O,2400
COC(=O)[C@H]1O[C@@H](n2cc(CNC(=O)c3ccc(S(N)(=O)=O)cc3)nn2)[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@@H]1OC(C)=O,5800
CC(=O)N[C@@H]1[C@@H](O)[C@H](O)[C@@H](CO)O[C@H]1n1cc(COC(=O)c2ccc(S(N)(=O)=O)cc2)nn1,4800
CC(=O)N[C@@H]1[C@@H](OC(C)=O)[C@H](OC(C)=O)[C@@H](COC(C)=O)O[C@H]1n1cc(COC(=O)c2ccc(S(N)(=O)=O)cc2)nn1,5100
CC(=O)N[C@@H]1[C@@H](O)[C@H](O)[C@@H](CO)O[C@H]1n1cc(CNC(=O)c2ccc(S(N)(=O)=O)cc2)nn1,9100
CC(=O)N[C@@H]1[C@@H](OC(C)=O)[C@H](OC(C)=O)[C@@H](COC(C)=O)O[C@H]1n1cc(CNC(=O)c2ccc(S(N)(=O)=O)cc2)nn1,1200
CO[C@H]1O[C@H](Cn2cc(COC(=O)c3ccc(S(N)(=O)=O)cc3)nn2)[C@@H](O)[C@H](O)[C@H]1O,3100
CO[C@H]1O[C@H](Cn2cc(COC(=O)c3ccc(S(N)(=O)=O)cc3)nn2)[C@@H](OC(C)=O)[C@H](OC(C)=O)[C@H]1OC(C)=O,3400
CO[C@H]1O[C@H](Cn2cc(CNC(=O)c3ccc(S(N)(=O)=O)cc3)nn2)[C@@H](O)[C@H](O)[C@H]1O,9300
CO[C@H]1O[C@H](Cn2cc(CNC(=O)c3ccc(S(N)(=O)=O)cc3)nn2)[C@@H](OC(C)=O)[C@H](OC(C)=O)[C@H]1OC(C)=O,10400
NS(=O)(=O)c1ccc(C(=O)OCc2cn([C@@H]3O[C@H](CO)[C@@H](O[C@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)[C@H](O)[C@H]3O)nn2)cc1,3500
CC(=O)OC[C@H]1O[C@@H](n2cc(COC(=O)c3ccc(S(N)(=O)=O)cc3)nn2)[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@@H]1O[C@H]1O[C@H](COC(C)=O)[C@@H](OC(C)=O)[C@H](OC(C)=O)[C@H]1OC(C)=O,3900
NS(=O)(=O)c1ccc(C(=O)NCc2cn([C@@H]3O[C@H](CO)[C@@H](O[C@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)[C@H](O)[C@H]3O)nn2)cc1,9500
CC(=O)OC[C@H]1O[C@@H](n2cc(CNC(=O)c3ccc(S(N)(=O)=O)cc3)nn2)[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@@H]1O[C@H]1O[C@H](COC(C)=O)[C@@H](OC(C)=O)[C@H](OC(C)=O)[C@H]1OC(C)=O,9200
CC(=O)Nc1nnc(S(N)(=O)=O)s1,250
CC(=O)/N=c1/sc(S(N)(=O)=O)nn1C,50
CCOc1ccc2nc(S(N)(=O)=O)sc2c1,25
NS(=O)(=O)c1cc(Cl)c(Cl)c(S(N)(=O)=O)c1,1200
CCN[C@H]1C[C@H](C)S(=O)(=O)c2sc(S(N)(=O)=O)cc21,50000
CC1(C)O[C@@H]2[C@@H](CO[C@@]3(COS(N)(=O)=O)OC(C)(C)O[C@@H]23)O1,250
CC1(C)O[C@@H]2[C@@H](CO[C@@]3(CNS(N)(=O)=O)OC(C)(C)O[C@@H]23)O1,3450
Nc1ccccc1S(N)(=O)=O,45400
Nc1ccc(S(N)(=O)=O)cc1I,6000
Nc1ccc(S(N)(=O)=O)cc1Br,6500
Nc1ccc(S(N)(=O)=O)cc1Cl,9800
Nc1ccc(S(N)(=O)=O)cc1F,8300
NCCc1ccc(S(N)(=O)=O)cc1,21000
NCc1ccc(S(N)(=O)=O)cc1,25000
Cc1ccc(S(N)(=O)=O)cc1,78500
NNc1ccc(S(N)(=O)=O)cc1,28000
Nc1ccc(S(N)(=O)=O)cc1,25000
NNc1ccccc1S(N)(=O)=O,24000
NS(=O)(=O)c1ccc(C(=O)O)cc1,23000
NS(=O)(=O)c1ccc(CCO)cc1,21000
NS(=O)(=O)c1ccc(CO)cc1,55
NS(=O)(=O)c1nnc(-c2ccccc2Cl)s1,690
NS(=O)(=O)c1nc2ccc(O)cc2s1,95
Nc1nccc(Nc2ccc(S(N)(=O)=O)cc2)n1,109
Nc1ccc(S(=O)(=O)NCCc2ccc(S(N)(=O)=O)cc2)cc1,185
Nc1ccc(S(=O)(=O)NCc2ccc(S(N)(=O)=O)cc2)cc1,164
Nc1ccc(S(=O)(=O)Nc2nnc(S(N)(=O)=O)s2)cc1,6
Cn1nc(S(N)(=O)=O)sc1=N,9300
Nc1nnc(S(N)(=O)=O)s1,8600
Nc1cc(Cl)c(S(N)(=O)=O)cc1S(N)(=O)=O,8400
Nc1cc(C(F)(F)F)c(S(N)(=O)=O)cc1S(N)(=O)=O,5800
NS(=O)(=O)c1ccc(S(=O)(=O)Nc2cccc3c(Cl)c[nH]c23)cc1,31
CCN1CCCC1CNC(=O)c1cc(S(N)(=O)=O)ccc1OC,12000
CC1(C)O[C@@H]2[C@@H](CO[C@@]3(COS(N)(=O)=O)OC(C)(C)O[C@@H]23)O1,250
NS(=O)(=O)c1nnc(NS(=O)(=O)c2ccccc2)s1,15
CCN[C@H]1CN(CCCOC)S(=O)(=O)c2sc(S(N)(=O)=O)cc21,45000
CCN[C@H]1C[C@H](C)S(=O)(=O)c2sc(S(N)(=O)=O)cc21,50000
NS(=O)(=O)c1cc(Cl)c(Cl)c(S(N)(=O)=O)c1,1200
CCOc1ccc2nc(S(N)(=O)=O)sc2c1,25
CC(=O)/N=c1/sc(S(N)(=O)=O)nn1C,50
CC(=O)Nc1nnc(S(N)(=O)=O)s1,250
CC(=O)Nc1nnc(S(N)(=O)=O)s1,900
NS(=O)(=O)c1ccc(-n2cc(CO)nn2)cc1,6200
NS(=O)(=O)c1ccc(-n2cc(CO[C@@H]3O[C@H](CO)[C@@H](O[C@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)[C@H](O)[C@H]3O)nn2)cc1,7.3
NS(=O)(=O)c1ccc(-n2cc(CO[C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O)nn2)cc1,4400
NS(=O)(=O)c1ccc(-n2cc(COC3OC[C@@H](O)[C@@H](O)[C@@H]3O)nn2)cc1,8.5
NS(=O)(=O)c1ccc(-n2cc(CO[C@@H]3O[C@H](CO)[C@H](O)[C@H](O)[C@H]3O)nn2)cc1,4700
NS(=O)(=O)c1ccc(-n2cc(CO[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)nn2)cc1,7
CC(=O)OC[C@H]1O[C@H](O[C@H]2[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@H](OCc3cn(-c4ccc(S(N)(=O)=O)cc4)nn3)O[C@@H]2COC(C)=O)[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@@H]1OC(C)=O,8.1
NS(=O)(=O)c1ccc(-n2cc(CO[C@@H]3O[C@H](COCc4ccccc4)[C@@H](OCc4ccccc4)[C@H]3OCc3ccccc3)nn2)cc1,5200
CC(=O)O[C@H]1[C@H](OC(C)=O)C(OCc2cn(-c3ccc(S(N)(=O)=O)cc3)nn2)OC[C@H]1OC(C)=O,5800
CC(=O)OC[C@H]1O[C@@H](OCc2cn(-c3ccc(S(N)(=O)=O)cc3)nn2)[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@H]1OC(C)=O,6.9
CC(=O)OC[C@H]1O[C@@H](OCc2cn(-c3ccc(S(N)(=O)=O)cc3)nn2)[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@@H]1OC(C)=O,1500
[N-]=[N+]=Nc1ccc(S(N)(=O)=O)cc1,3900
NS(=O)(=O)c1ccc(S(=O)(=O)Nc2cccc3c(Cl)c[nH]c23)cc1,31
NS(=O)(=O)c1cc(Cl)c(Cl)c(S(N)(=O)=O)c1,1200
CCN[C@H]1CN(CCCOC)S(=O)(=O)c2sc(S(N)(=O)=O)cc21,15
CCOc1ccc2nc(S(N)(=O)=O)sc2c1,25
CC(=O)/N=c1/sc(S(N)(=O)=O)nn1C,780
CC(=O)Nc1nnc(S(N)(=O)=O)s1,310
CCC(C)C(NOCc1ccccc1)C(=O)NO,435000
CCCCC(NOCc1ccc(Cl)cc1)C(=O)NO,10200
CCCCC(NOCc1ccccc1)C(=O)NO,520000
CC(NOCc1ccc(Cl)cc1)C(=O)NO,9800
O=C(CNOCc1ccc(Cl)cc1)NO,10000
O=C(CNOCc1ccccc1)NO,490000
CCC(C)ON(C(C(=O)NO)C(C)C)S(=O)(=O)c1ccc(OC)cc1,9700
COc1ccc(S(=O)(=O)N(OC(C)C)C(C(=O)NO)C(C)C)cc1,9000
COc1ccc(S(=O)(=O)N(CC(=O)NO)OCc2ccc(OCc3ccccc3)cc2)cc1,5900
COc1ccc(S(=O)(=O)N(CC(=O)NO)OC2C3CC4CC(C3)CC2C4)cc1,900
CCCCCCCCCCCCCCON(CC(=O)NO)S(=O)(=O)c1ccc(OC)cc1,890
COc1ccc(S(=O)(=O)N(CC(=O)NO)OC(C)C)cc1,4100
COc1ccc(S(=O)(=O)N(CC(=O)NO)OCc2ccc(Cl)cc2)cc1,156000
COc1ccc(S(=O)(=O)N(CC(=O)NO)OCc2ccccc2)cc1,880
CCON(CC(=O)NO)S(=O)(=O)c1ccc(OC)cc1,8910
COc1ccc(S(=O)(=O)N(Cc2cccnc2)[C@@H](C(=O)NO)C(C)C)cc1.Cl,281000
NS(=O)(=O)c1ccc(S(=O)(=O)Nc2cccc3c(Cl)c[nH]c23)cc1,31
NS(=O)(=O)c1cc(Cl)c(Cl)c(S(N)(=O)=O)c1,1200
CCOc1ccc2nc(S(N)(=O)=O)sc2c1,25
CC(=O)/N=c1/sc(S(N)(=O)=O)nn1C,780
O=C([O-])P(=O)([O-])[O-].[Na+].[Na+].[Na+],24100000
CC(=O)Nc1nnc(S(N)(=O)=O)s1,250
CC1(C)O[C@@H]2[C@@H](CO[C@@]3(CNC(=S)Nc4ccc(S(=O)(=O)Nc5nnc(S(N)(=O)=O)s5)cc4F)OC(C)(C)O[C@@H]23)O1,9400
CC1(C)O[C@@H]2[C@@H](CO[C@@]3(CNC(=S)Nc4ccc(S(=O)(=O)NCc5ccc(S(N)(=O)=O)cc5)cc4F)OC(C)(C)O[C@@H]23)O1,13300
CC1(C)O[C@@H]2[C@@H](CO[C@@]3(CNC(=S)Nc4ccc(S(N)(=O)=O)cc4F)OC(C)(C)O[C@@H]23)O1,11000
CC1(C)O[C@@H]2[C@@H](CO[C@@]3(CNC(=S)Nc4ccc(S(N)(=O)=O)cc4Cl)OC(C)(C)O[C@@H]23)O1,12300
CC1(C)O[C@@H]2[C@@H](CO[C@@]3(CNC(=S)Nc4cccc(S(N)(=O)=O)c4)OC(C)(C)O[C@@H]23)O1,10200
CC1(C)O[C@@H]2[C@@H](CO[C@@]3(CNC(=S)Nc4ccc(S(N)(=O)=O)cc4)OC(C)(C)O[C@@H]23)O1,11000
CC1(C)O[C@@H]2[C@@H](CO[C@@]3(CNC(=S)NCCc4ccc(S(N)(=O)=O)cc4)OC(C)(C)O[C@@H]23)O1,10700
CC1(C)O[C@@H]2[C@@H](CO[C@@]3(COS(N)(=O)=O)OC(C)(C)O[C@@H]23)O1,250
CCN[C@H]1C[C@H](C)S(=O)(=O)c2sc(S(N)(=O)=O)cc21,500
CCN[C@H]1CN(CCCOC)S(=O)(=O)c2sc(S(N)(=O)=O)cc21,450
[N-]=[N+]=Nc1ccc(S(N)(=O)=O)cc1,3900
NS(=O)(=O)c1cc(Cl)c(Cl)c(S(N)(=O)=O)c1,1200
CCOc1ccc2nc(S(N)(=O)=O)sc2c1,25
CC(=O)/N=c1/sc(S(N)(=O)=O)nn1C,50
CC(=O)Nc1nnc(S(N)(=O)=O)s1,250
CC(=O)Nc1nnc(S(N)(=O)=O)s1,250
O=C(N/N=C1\C(=O)Nc2ccc([N+](=O)[O-])cc21)Nc1n[nH]c(=S)s1,5950
O=C(N/N=C1\C(=O)Nc2ccc(Br)cc21)Nc1n[nH]c(=S)s1,3710
O=C(N/N=C1\C(=O)Nc2ccccc21)Nc1n[nH]c(=S)s1,7890
CC(C)C/C=N/NC(=O)Nc1n[nH]c(=S)s1,8530
O=C(N/N=C/c1ccco1)Nc1n[nH]c(=S)s1,73250
O=C(N/N=C/c1cccnc1)Nc1n[nH]c(=S)s1,8640
O=C(NN=C(c1ccccc1)c1ccccc1)Nc1n[nH]c(=S)s1,4340
C/C(=N\NC(=O)Nc1n[nH]c(=S)s1)c1ccc([N+](=O)[O-])cc1,8620
C/C(=N\NC(=O)Nc1n[nH]c(=S)s1)c1ccc(Br)cc1,42250
C/C(=N\NC(=O)Nc1n[nH]c(=S)s1)c1ccc(Cl)cc1,144070
COc1ccc(/C(C)=N/NC(=O)Nc2n[nH]c(=S)s2)cc1,4310
C/C(=N\NC(=O)Nc1n[nH]c(=S)s1)c1ccc(O)cc1,3340
C/C(=N\NC(=O)Nc1n[nH]c(=S)s1)c1ccc(C)cc1,4320
C/C(=N\NC(=O)Nc1n[nH]c(=S)s1)c1ccccc1,9090
CN(C)c1ccccc1/C=N/NC(=O)Nc1n[nH]c(=S)s1,125000
O=C(N/N=C/c1ccc([N+](=O)[O-])cc1)Nc1n[nH]c(=S)s1,7110
O=C(N/N=C/c1ccccc1[N+](=O)[O-])Nc1n[nH]c(=S)s1,222820
O=C(N/N=C/c1ccc(F)cc1)Nc1n[nH]c(=S)s1,30770
O=C(N/N=C/c1ccc(Br)cc1)Nc1n[nH]c(=S)s1,2550
O=C(N/N=C/c1cccc(Br)c1)Nc1n[nH]c(=S)s1,71620
O=C(N/N=C/c1ccc(Cl)cc1)Nc1n[nH]c(=S)s1,18740
O=C(N/N=C/c1ccccc1Cl)Nc1n[nH]c(=S)s1,3280
COc1cc(/C=N/NC(=O)Nc2n[nH]c(=S)s2)ccc1O,51630
COc1ccc(/C=N/NC(=O)Nc2n[nH]c(=S)s2)cc1,26160
COc1cccc(/C=N/NC(=O)Nc2n[nH]c(=S)s2)c1,8540
O=C(N/N=C/c1ccc(O)cc1)Nc1n[nH]c(=S)s1,8030
O=C(N/N=C/c1ccccc1)Nc1n[nH]c(=S)s1,3000
NNC(=O)Nc1n[nH]c(=S)s1,7100
Nc1nnc(S(N)(=O)=O)s1,8600
CC(=O)Nc1nnc(S(N)(=O)=O)s1,250
NS(N)(=O)=O,310000
OB(O)c1ccccc1,58600000
O=[As](O)(O)c1ccccc1,31700000
NS(=O)(=O)O,21000
CC(=O)Nc1nnc(S(N)(=O)=O)s1,250
CC1(C)O[C@@H]2[C@@H](CO[C@@]3(CNS(N)(=O)=O)OC(C)(C)O[C@@H]23)O1,3450
CC1(C)O[C@@H]2[C@@H](CO[C@@]3(COS(N)(=O)=O)OC(C)(C)O[C@@H]23)O1,250
CCN[C@H]1CN(CCCOC)S(=O)(=O)c2sc(S(N)(=O)=O)cc21,45000
CCN[C@H]1C[C@H](C)S(=O)(=O)c2sc(S(N)(=O)=O)cc21,50000
NS(=O)(=O)c1cc(Cl)c(Cl)c(S(N)(=O)=O)c1,1200
CCOc1ccc2nc(S(N)(=O)=O)sc2c1,25
CC(=O)/N=c1/sc(S(N)(=O)=O)nn1C,50
NS(=O)(=O)c1nnc(NC(=O)Nc2ccc(Cl)c(Cl)c2)s1,3
NS(=O)(=O)c1ccc(CC/N=C/c2ccncc2)cc1,180
NS(=O)(=O)c1ccc(CC/N=C/c2ccc[nH]2)cc1,620
Cn1cccc1/C=N/CCc1ccc(S(N)(=O)=O)cc1,200
Cn1cccc1/C=N/Cc1ccc(S(N)(=O)=O)cc1,200
NS(=O)(=O)c1ccc(CC/N=C/c2cccc([N+](=O)[O-])c2)cc1,1100
NS(=O)(=O)c1ccc(CC/N=C/c2ccccc2OC(=O)NS(=O)(=O)c2ccc(Cl)cc2)cc1,60
Cc1ccc(S(=O)(=O)NC(=O)Oc2ccccc2/C=N/CCc2ccc(S(N)(=O)=O)cc2)cc1,40
NS(=O)(=O)c1ccc(CC/N=C/c2ccccc2OC(=O)NS(=O)(=O)c2ccccc2)cc1,4
Cc1ccc(S(=O)(=O)NC(=O)Nc2c(S(N)(=O)=O)cc(S(N)(=O)=O)c(Cl)c2Cl)cc1,8
NC(=O)Nc1ccc(S(=O)(=O)Nc2cccc(S(N)(=O)=O)c2)cc1,4
NC(=O)Nc1ccc(S(=O)(=O)Nc2ccc(S(N)(=O)=O)cc2)cc1,3
NS(=O)(=O)c1ccc(CCNC(=S)NC(=O)Nc2ccc(Cl)c(Cl)c2)cc1,7
NS(=O)(=O)c1ccc(CCNC(=S)Nc2ccccc2)cc1,50
NS(=O)(=O)c1ccc(NC(=O)CN(CCN(CC(=O)O)CC(=O)Nc2ccc(S(N)(=O)=O)cc2)CC(=O)O)cc1,9
O=C1NS(=O)(=O)c2ccccc21,18540
CCOc1ccc2nc(S(N)(=O)=O)sc2c1,25
CC(=O)/N=c1/sc(S(N)(=O)=O)nn1C,50
CC(=O)Nc1nnc(S(N)(=O)=O)s1,250
Nc1ccc(S(N)(=O)=O)cc1,25000
NS(=O)(=O)c1nnc(NC(=O)CN(CCN(CCN(CC(=O)O)CC(=O)Nc2nnc(S(N)(=O)=O)s2)CC(=O)O)CC(=O)O)s1,487
NS(=O)(=O)c1ccc(CCNC(=O)CN(CCN(CCN(CC(=O)O)CC(=O)NCCc2ccc(S(N)(=O)=O)cc2)CC(=O)O)CC(=O)O)cc1,9.5
NS(=O)(=O)c1ccc(CNC(=O)CN(CCN(CCN(CC(=O)O)CC(=O)NCc2ccc(S(N)(=O)=O)cc2)CC(=O)O)CC(=O)O)cc1,575
NS(=O)(=O)c1cccc(NC(=O)CN(CCN(CCN(CC(=O)O)CC(=O)Nc2cccc(S(N)(=O)=O)c2)CC(=O)O)CC(=O)O)c1,578
NS(=O)(=O)c1ccc(NC(=O)CN(CCN(CCN(CC(=O)O)CC(=O)Nc2ccc(S(N)(=O)=O)cc2)CC(=O)O)CC(=O)O)cc1,386
NS(=O)(=O)c1nnc(NC(=O)CN(CCN(CC(=O)O)CC(=O)Nc2nnc(S(N)(=O)=O)s2)CC(=O)O)s1,8.6
NS(=O)(=O)c1ccc(CCNC(=O)CN(CCN(CC(=O)O)CC(=O)NCCc2ccc(S(N)(=O)=O)cc2)CC(=O)O)cc1,9.4
NS(=O)(=O)c1ccc(CNC(=O)CN(CCN(CC(=O)O)CC(=O)NCc2ccc(S(N)(=O)=O)cc2)CC(=O)O)cc1,438
NS(=O)(=O)c1cccc(NC(=O)CN(CCN(CC(=O)O)CC(=O)Nc2cccc(S(N)(=O)=O)c2)CC(=O)O)c1,9
CC(=O)Nc1nnc(S(N)(=O)=O)s1,250
NS(=O)(=O)c1ccc(-c2cn([C@H]3OC[C@@H](O)[C@@H](O)[C@@H]3O)nn2)cc1,2.5
NS(=O)(=O)c1ccc(-c2cn([C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]3O)nn2)cc1,2.8
NS(=O)(=O)c1ccc(-c2cn([C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O)nn2)cc1,4300
COC(=O)[C@H]1O[C@@H](n2cc(-c3ccc(S(N)(=O)=O)cc3)nn2)[C@H](O)[C@@H](O)[C@@H]1O,560
CC(=O)N[C@@H]1[C@@H](O)[C@H](O)[C@@H](CO)O[C@H]1n1cc(-c2ccc(S(N)(=O)=O)cc2)nn1,4400
NS(=O)(=O)c1ccc(-c2cn([C@@H]3O[C@H](CO)[C@@H](O[C@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)[C@H](O)[C@H]3O)nn2)cc1,5000
NS(=O)(=O)c1ccc(-c2cn([C@@H]3O[C@H](CO)[C@H](O)[C@H](O)[C@H]3O)nn2)cc1,9.3
NS(=O)(=O)c1ccc(-c2cn([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)nn2)cc1,9.4
CC(=O)O[C@H]1[C@H](OC(C)=O)[C@@H](n2cc(-c3ccc(S(N)(=O)=O)cc3)nn2)OC[C@H]1OC(C)=O,10.5
CC(=O)OC[C@H]1O[C@H](n2cc(-c3ccc(S(N)(=O)=O)cc3)nn2)[C@@H](OC(C)=O)[C@@H](OC(C)=O)[C@@H]1OC(C)=O,1.6
NS(=O)(=O)c1ccc(-c2cn([C@@H]3O[C@H](COC(=O)c4ccccc4)[C@@H](OC(=O)c4ccccc4)[C@H]3OC(=O)c3ccccc3)nn2)cc1,5300
COC(=O)[C@H]1O[C@@H](n2cc(-c3ccc(S(N)(=O)=O)cc3)nn2)[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@@H]1OC(C)=O,48
CC(=O)N[C@@H]1[C@@H](OC(C)=O)[C@H](OC(C)=O)[C@@H](COC(C)=O)O[C@H]1n1cc(-c2ccc(S(N)(=O)=O)cc2)nn1,5000
CC(=O)OC[C@H]1O[C@@H](n2cc(-c3ccc(S(N)(=O)=O)cc3)nn2)[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@@H]1O[C@H]1O[C@H](COC(C)=O)[C@@H](OC(C)=O)[C@H](OC(C)=O)[C@H]1OC(C)=O,2500
CC(=O)OC[C@H]1O[C@@H](n2cc(-c3ccc(S(N)(=O)=O)cc3)nn2)[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@H]1OC(C)=O,4300
CC(=O)OC[C@H]1O[C@@H](n2cc(-c3ccc(S(N)(=O)=O)cc3)nn2)[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@@H]1OC(C)=O,4400
C#Cc1ccc(S(N)(=O)=O)cc1,1080
NS(=O)(=O)c1cc(Cl)c(Cl)c(S(N)(=O)=O)c1,1200
CCN[C@H]1C[C@H](C)S(=O)(=O)c2sc(S(N)(=O)=O)cc21,500
CCN[C@H]1CN(CCCOC)S(=O)(=O)c2sc(S(N)(=O)=O)cc21,450
CCOc1ccc2nc(S(N)(=O)=O)sc2c1,25
CC(=O)/N=c1/sc(S(N)(=O)=O)nn1C,50
CC(=O)Nc1nnc(S(N)(=O)=O)s1,250
NNC(=O)c1[nH]c2ccc(S(N)(=O)=O)cc2c1-c1ccccc1,7.5
CCN[C@H]1CN(CCCOC)S(=O)(=O)c2sc(S(N)(=O)=O)cc21,45000
CCN[C@H]1C[C@H](C)S(=O)(=O)c2sc(S(N)(=O)=O)cc21,50000
NS(=O)(=O)c1cc(Cl)c(Cl)c(S(N)(=O)=O)c1,374
CCOc1ccc2nc(S(N)(=O)=O)sc2c1,25
CC(=O)/N=c1/sc(S(N)(=O)=O)nn1C,50
CC(=O)Nc1nnc(S(N)(=O)=O)s1,250
CC(=O)Nc1ccc(O)cc1,10000
N#Cc1ccc(O)cc1,131000
Nc1ccc(O)cc1,159000
O=C(O)c1ccc(O)cc1,9800
O=C(O)c1ccccc1O,9920
Oc1cc(F)ccc1F,134000
Oc1ccc(O)cc1,10700
Oc1cccc(O)c1,795000
Oc1ccccc1O,4003000
