SMILES,"Ki (nM)"
CCCc1cccc([C@@H]2CCCN(CCC)C2)c1,217
CCCN1CCC[C@@H](c2cccc(SC)c2)C1,849
CCCN1CCC[C@@H](c2cccc(SC)c2)C1,217
CCCN1CCC[C@@H](c2cccc(S(=O)(=O)N(C)C)c2)C1,3390
CCCN1CCC[C@@H](c2cccc(S(=O)(=O)N(C)C)c2)C1,91
CCCN1CCC[C@@H](c2cccc(S(=O)(=O)N(C)C)c2)C1,227
CCCCN1CCC[C@@H](c2cccc(C#N)c2)C1,617
CCCCN1CCC[C@@H](c2cccc(C#N)c2)C1,217
CO[C@]1(C)c2cccc3c2-c2c1ccc1c2[C@@H](C3)N(C)CC1,7.1
CO[C@@]1(C)c2cccc3c2-c2c1ccc1c2[C@@H](C3)N(C)CC1,71
Cc1cccc(C(=O)NCN2CCN(c3ccccc3Cl)CC2)c1,1330
CC(C)N1CCC[C@@H](c2cccc(C#N)c2)C1,717
CC(C)N1CCC[C@@H](c2cccc(C#N)c2)C1,217
CC(C)N1CCC[C@@H](c2cccc(C#N)c2)C1,106
CCN1CCC[C@H]1CNC(=O)c1c(OC)ccc(Br)c1OC,217
C1=C(c2ccccc2)CCN(C[C@@H]2CCC=C(c3ccccc3)C2)C1,25.5
C1=C(c2ccccc2)CCN(C[C@@H]2CCC=C(c3ccccc3)C2)C1,8.4
CCCN1CCC[C@@H](c2cccc(C#N)c2)C1,1140
CCCN1CCC[C@@H](c2cccc(C#N)c2)C1,265
CCCN1CCC[C@@H](c2cccc(C#N)c2)C1,119
CCCN1CCC[C@@H](c2cccc(-c3ccsc3)c2)C1,760
CCCN1CCC[C@@H](c2cccc(-c3ccsc3)c2)C1,217
CCCN1CCC[C@@H](c2cccc(-c3ccsc3)c2)C1,134
C#CCN1CCC[C@@H](c2cccc(C#N)c2)C1,15000
C#CCN1CCC[C@@H](c2cccc(C#N)c2)C1,217
C#CCN1CCC[C@@H](c2cccc(C#N)c2)C1,1178
COc1cccc(NC(=O)CCN2CCN(c3ccc(Cl)cc3)CC2)c1,282
CCCN1CCC[C@@H](c2ccc(OS(=O)(=O)C(F)(F)F)cc2)C1,11800
CCCN1CCC[C@@H](c2ccc(OS(=O)(=O)C(F)(F)F)cc2)C1,217
CCCN1CCC2c3cccc(OS(=O)(=O)C(F)(F)F)c3CCC21,82
CCCN1CCC2c3cccc(OS(=O)(=O)C(F)(F)F)c3CCC21,217
O=C(CCCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1,5.6
COc1ccc2c(c1)C(=O)N(CCN1CCN(c3ccc(Cl)cc3)CC1)CC2,3960
C=CCN1CCc2cccc3c2[C@@H]1Cc1ccc(O)c(O)c1-3,12.6
N#Cc1cccc([C@@H]2CCCN(CCCc3ccccc3)C2)c1,80
N#Cc1cccc([C@@H]2CCCN(CCCc3ccccc3)C2)c1,60
N#Cc1cccc([C@@H]2CCCN(CCCc3ccccc3)C2)c1,29
COc1cccc(C(=O)CCCCCN2CCN(c3ccc(Cl)cc3)CC2)c1,850
Oc1ccc(C2=CCN(C[C@@H]3CCC=C(c4ccc(O)cc4)C3)CC2)cc1,10.3
Oc1ccc(C2=CCN(C[C@@H]3CCC=C(c4ccc(O)cc4)C3)CC2)cc1,2.2
CN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1,876
COc1cccc2c1CCN(CCN1CCN(c3ccc(Cl)cc3)CC1)C2=O,3170
CCCN1CCc2cccc3c2[C@@H]1Cc1ccc(O)c(O)c1-3,38
N#Cc1ccccc1N1CCN(CNC(=O)c2ccccc2)CC1,4180
CCCN1CCC[C@@H](c2cccc(C)c2)C1,930
CCCN1CCC[C@@H](c2cccc(C)c2)C1,217
