SMILES,"Ki (nM)"
NS(=O)(=O)c1cc(Cl)c(Cl)c(S(N)(=O)=O)c1,38
CCN[C@H]1C[C@H](C)S(=O)(=O)c2sc(S(N)(=O)=O)cc21,9
CCN[C@H]1CN(CCCOC)S(=O)(=O)c2sc(S(N)(=O)=O)cc21,3
NS(=O)(=O)c1nnc(NS(=O)(=O)c2ccccc2)s1,9
CC1(C)O[C@@H]2[C@@H](CO[C@@]3(COS(N)(=O)=O)OC(C)(C)O[C@@H]23)O1,10
CCN1CCCC1CNC(=O)c1cc(S(N)(=O)=O)ccc1OC,40
NS(=O)(=O)c1ccc(S(=O)(=O)Nc2cccc3c(Cl)c[nH]c23)cc1,15
NS(=O)(=O)Cc1noc2ccccc12,35
Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1,21
Cc1onc(-c2ccccc2)c1-c1ccc(S(N)(=O)=O)cc1,43
NS(=O)(=O)c1ccc(N2CCCCS2(=O)=O)cc1,9
O=C1NS(=O)(=O)c2ccccc21,5950
Nc1ccccc1S(N)(=O)=O,295
Nc1ccc(S(N)(=O)=O)cc1,240
NNc1ccc(S(N)(=O)=O)cc1,300
Cc1ccc(S(N)(=O)=O)cc1,320
NCc1ccc(S(N)(=O)=O)cc1,170
NCCc1ccc(S(N)(=O)=O)cc1,160
Nc1ccc(S(N)(=O)=O)cc1F,60
Nc1ccc(S(N)(=O)=O)cc1Cl,110
Nc1ccc(S(N)(=O)=O)cc1Br,40
Nc1ccc(S(N)(=O)=O)cc1I,70
Nc1cc(C(F)(F)F)c(S(N)(=O)=O)cc1S(N)(=O)=O,63
Nc1cc(Cl)c(S(N)(=O)=O)cc1S(N)(=O)=O,75
Nc1nnc(S(N)(=O)=O)s1,60
Cn1nc(S(N)(=O)=O)sc1=N,19
Nc1ccc(S(O)(O)Nc2nnc(S(N)(=O)=O)s2)cc1,2
Nc1ccc(S(=O)(=O)NCc2ccc(S(N)(=O)=O)cc2)cc1,46
Nc1ccc(S(=O)(=O)NCCc2ccc(S(N)(=O)=O)cc2)cc1,50
Nc1nccc(Nc2ccc(S(N)(=O)=O)cc2)n1,33
NS(=O)(=O)c1nc2ccc(O)cc2s1,30
NS(=O)(=O)c1nnc(-c2ccccc2Cl)s1,12
NS(=O)(=O)c1ccc(CO)cc1,80
NS(=O)(=O)c1ccc(CCO)cc1,125
NS(=O)(=O)c1ccc(C(=O)O)cc1,133
NNc1ccccc1S(N)(=O)=O,125
CC(=O)Nc1nnc(S(N)(=O)=O)s1,12
CC(=O)/N=c1/sc(S(N)(=O)=O)nn1C,14
CCOc1ccc2nc(S(N)(=O)=O)sc2c1,8
NS(=O)(=O)c1cc(Cl)c(Cl)c(S(N)(=O)=O)c1,38
CCN[C@H]1C[C@H](C)S(=O)(=O)c2sc(S(N)(=O)=O)cc21,9
CCN[C@H]1CN(CCCOC)S(=O)(=O)c2sc(S(N)(=O)=O)cc21,3
NS(=O)(=O)c1nnc(NS(=O)(=O)c2ccccc2)s1,9
CC1(C)O[C@@H]2[C@@H](CO[C@@]3(COS(N)(=O)=O)OC(C)(C)O[C@@H]23)O1,10
CCN1CCCC1CNC(=O)c1cc(S(N)(=O)=O)ccc1OC,40
NS(=O)(=O)c1ccc(S(=O)(=O)Nc2cccc3c(Cl)c[nH]c23)cc1,15
NS(=O)(=O)Cc1noc2ccccc12,35
Cc1onc(-c2ccccc2)c1-c1ccc(S(N)(=O)=O)cc1,43
Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1,21
NS(=O)(=O)c1ccc(N2CCCCS2(=O)=O)cc1,9
CC(=O)Nc1nnc(S(N)(=O)=O)s1,12
NS(=O)(=O)Cc1noc2ccccc12,35
CC1(C)O[C@@H]2[C@@H](CO[C@@]3(COS(N)(=O)=O)OC(C)(C)O[C@@H]23)O1,10
NS(=O)(=O)Nc1nncs1,970
CCc1nnc(NS(N)(=O)=O)s1,950
CC(C)(C)c1nnc(NS(N)(=O)=O)s1,900
NS(=O)(=O)Nc1nnc(C(F)(F)F)s1,1080
CSc1nnc(NS(N)(=O)=O)s1,920
CCSc1nnc(NS(N)(=O)=O)s1,1130
NS(=O)(=O)Nc1nnc(-c2ccccc2)s1,870
COc1ccc(-c2nnc(NS(N)(=O)=O)s2)cc1,540
NS(=O)(=O)Nc1nnc(-c2ccc(Br)cc2)s1,820
CS(=O)(=O)c1nnc(NS(N)(=O)=O)s1,940
Nc1ccccc1S(N)(=O)=O,295
Nc1ccc(S(N)(=O)=O)cc1,240
NS(=O)(=O)c1ccc(CCC(=O)O)cc1,495
Cc1ccc(S(N)(=O)=O)cc1,320
NCc1ccc(S(N)(=O)=O)cc1,170
NCCc1ccc(S(N)(=O)=O)cc1,160
Nc1ccc(S(N)(=O)=O)cc1F,60
Nc1ccc(S(N)(=O)=O)cc1Cl,110
Nc1ccc(S(N)(=O)=O)cc1Br,40
Nc1ccc(S(N)(=O)=O)cc1I,70
Nc1cc(C(F)(F)F)c(S(N)(=O)=O)cc1S(N)(=O)=O,63
Nc1cc(Cl)c(S(N)(=O)=O)cc1S(N)(=O)=O,75
Nc1nnc(S(N)(=O)=O)s1,60
Cn1nc(S(N)(=O)=O)sc1=N,19
Nc1ccc(S(=O)(=O)Nc2nnc(S(N)(=O)=O)s2)cc1,2
Nc1ccc(S(=O)(=O)NCc2ccc(S(N)(=O)=O)cc2)cc1,46
Nc1ccc(S(=O)(=O)NCCc2ccc(S(N)(=O)=O)cc2)cc1,50
Nc1nccc(Nc2ccc(S(N)(=O)=O)cc2)n1,33
NS(=O)(=O)c1nnc(-c2ccccc2Cl)s1,12
NS(=O)(=O)c1ccc(CO)cc1,80
NS(=O)(=O)c1ccc(CCO)cc1,125
NS(=O)(=O)c1ccc(C(=O)O)cc1,133
CC(=O)Nc1nnc(S(N)(=O)=O)s1,12
CC(=O)/N=c1/sc(S(N)(=O)=O)nn1C,14
CCOc1ccc2nc(S(N)(=O)=O)sc2c1,8
NS(=O)(=O)c1cc(Cl)c(Cl)c(S(N)(=O)=O)c1,38
CCN[C@H]1C[C@H](C)S(=O)(=O)c2sc(S(N)(=O)=O)cc21,9
CCN[C@H]1CN(CCCOC)S(=O)(=O)c2sc(S(N)(=O)=O)cc21,3
NS(=O)(=O)c1nnc(NS(=O)(=O)c2ccccc2)s1,9
CC1(C)O[C@@H]2[C@@H](CO[C@@]3(COS(N)(=O)=O)OC(C)(C)O[C@@H]23)O1,10
CCN1CCCC1CNC(=O)c1cc(S(N)(=O)=O)ccc1OC,40
NS(=O)(=O)c1ccc(S(=O)(=O)Nc2cccc3c(Cl)c[nH]c23)cc1,15
NS(=O)(=O)Cc1noc2ccccc12,35
Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1,21
Cc1onc(-c2ccccc2)c1-c1ccc(S(N)(=O)=O)cc1,43
NS(=O)(=O)c1ccc(N2CCCCS2(=O)=O)cc1,9
O=C1NS(=O)(=O)c2ccccc21,5950
CC(=O)Nc1nnc(S(N)(=O)=O)s1,12
CC1(C)O[C@@H]2[C@@H](CO[C@@]3(COS(N)(=O)=O)OC(C)(C)O[C@@H]23)O1,10
NS(=O)(=O)Oc1ccc2c3c(c(=O)oc2c1)CCCCC3,21
NS(=O)(=O)Oc1ccc2c(c1)S(=O)(=O)C(CC1CCCCCC1)=C2,14
NS(=O)(=O)Cc1noc2ccccc12,35
NS(=O)(=O)c1ccc(-n2cc(-c3ccccc3C(F)(F)F)nn2)cc1,8.3
COc1ccc(-c2cn(-c3ccc(S(N)(=O)=O)cc3)nn2)c(C)c1,11.7
Cc1cc(-c2cn(-c3ccc(S(N)(=O)=O)cc3)nn2)ccc1F,10.7
NS(=O)(=O)c1ccc(-n2cc(-c3ccc(F)cc3)nn2)cc1,40.3
NS(=O)(=O)c1ccc(-c2cn(-c3ccc(S(N)(=O)=O)cc3)nn2)cc1,8.1
COc1ccc(-c2cn(-c3ccc(S(N)(=O)=O)cc3)nn2)cc1,8.4
Cc1ccccc1-c1cn(-c2ccc(S(N)(=O)=O)cc2)nn1,7.7
Cc1cccc(-c2cn(-c3ccc(S(N)(=O)=O)cc3)nn2)c1,33.8
Cc1ccc(-c2cn(-c3ccc(S(N)(=O)=O)cc3)nn2)cc1,18.6
NS(=O)(=O)c1ccc(-n2cc(-c3ccccc3)nn2)cc1,7.9
[N-]=[N+]=Nc1ccc(S(N)(=O)=O)cc1,47
CC1(C)O[C@@H]2[C@@H](CO[C@@]3(COS(N)(=O)=O)OC(C)(C)O[C@@H]23)O1,10
Oc1ccccc1O,9900
CC(=O)Nc1nnc(S(N)(=O)=O)s1,12
CC(=O)Nc1ccc(O)cc1,6200
N#Cc1ccc(O)cc1,108
Nc1ccc(O)cc1,752000
O=C(O)c1ccc(O)cc1,10600
O=C(O)c1ccccc1O,7100
Oc1cc(F)ccc1F,870000
Oc1ccc(O)cc1,90
Oc1cccc(O)c1,7700
NS(N)(=O)=O,1130000
O=[As](O)(O)c1ccccc1,49200000
OB(O)c1ccccc1,23100000
NS(=O)(=O)O,390000
NS(=O)(=O)c1ccc(CCNC(=O)CN(CC(=O)NO)Cc2ccccc2)cc1,63
NS(=O)(=O)c1ccc(CCNC(=O)CN(CC(=O)O)S(=O)(=O)c2ccc(-c3ccccc3)cc2)cc1,8.4
NS(=O)(=O)c1ccc(CCNC(=O)CN(CC(=O)O)S(=O)(=O)c2ccc(Oc3ccccc3)cc2)cc1,9.3
COc1ccc(S(=O)(=O)N(CC(=O)NO)CC(=O)NCCc2ccc(S(N)(=O)=O)cc2)cc1,57
NS(=O)(=O)c1ccc(CCNC(=O)CN(CC(=O)NO)S(=O)(=O)c2ccc(-c3ccccc3)cc2)cc1,35
NS(=O)(=O)c1ccc(CCNC(=O)CN(CC(=O)NO)S(=O)(=O)c2ccc(Oc3ccccc3)cc2)cc1,65
CC(C)[C@H](C(=O)NO)N(CC(=O)NCCc1ccc(S(N)(=O)=O)cc1)S(=O)(=O)c1ccc(Oc2ccccc2)cc1,4.2
CC(=O)Nc1nnc(S(N)(=O)=O)s1,12
NS(=O)(=O)c1ccc(CCNC(=O)c2ccc(S(N)(=O)=O)cc2)cc1,5
NS(=O)(=O)[O-].[Na+],390000
NS(N)(=O)=O,1130000
OB(O)c1ccccc1,23100000
O=[As]([O-])([O-])c1ccccc1.[Na+].[Na+],49200000
NS(=O)(=O)c1nnc(NC(=O)c2nn(-c3cccc(/N=N/c4ccc(O)cc4)c3)c(-c3ccccc3)c2C(=O)c2ccccc2)s1,34
NS(=O)(=O)c1nnc(NC(=O)c2nn(-c3cccc(O)c3)c(-c3ccccc3)c2C(=O)c2ccccc2)s1,220
NS(=O)(=O)c1nnc(NC(=O)c2nn(-c3cccc(I)c3)c(-c3ccccc3)c2C(=O)c2ccccc2)s1,136
N#Cc1cccc(-n2nc(C(=O)Nc3nnc(S(N)(=O)=O)s3)c(C(=O)c3ccccc3)c2-c2ccccc2)c1,320
CC(=O)C(/N=N/c1cccc(-n2nc(C(=O)Nc3nnc(S(N)(=O)=O)s3)c(C(=O)c3ccccc3)c2-c2ccccc2)c1)C(=O)OC(C)(C)C,20
NS(=O)(=O)c1nnc(NC(=O)c2nn(-c3cccc(/N=N/C(C(=O)c4ccccc4)C(=O)c4ccccc4)c3)c(-c3ccccc3)c2C(=O)c2ccccc2)s1,40
CCOC(=O)C(/N=N/c1cccc(-n2nc(C(=O)Nc3nnc(S(N)(=O)=O)s3)c(C(=O)c3ccccc3)c2-c2ccccc2)c1)C(=O)c1ccccc1,580
CCOC(=O)C(/N=N/c1cccc(-n2nc(C(=O)Nc3nnc(S(N)(=O)=O)s3)c(C(=O)c3ccccc3)c2-c2ccccc2)c1)C(=O)OCC,166
CC(=O)C(/N=N/c1cccc(-n2nc(C(=O)Nc3nnc(S(N)(=O)=O)s3)c(C(=O)c3ccccc3)c2-c2ccccc2)c1)C(C)=O,122
CC(=O)C(/N=N/c1cccc(-n2nc(C(=O)Nc3nnc(S(N)(=O)=O)s3)c(C(=O)c3ccccc3)c2-c2ccccc2)c1)C(=O)c1ccccc1,200
CCOC(=O)c1c(C(=O)Nc2nnc(S(N)(=O)=O)s2)nn(-c2ccc(N)cc2)c1-c1ccccc1,1240
CCOC(=O)c1c(C(=O)Nc2nnc(S(N)(=O)=O)s2)nn(-c2cccc(N)c2)c1-c1ccccc1,4090
Nc1ccc(-n2nc(C(=O)Nc3nnc(S(N)(=O)=O)s3)c(C(=O)c3ccccc3)c2-c2ccccc2)cc1,1560
Nc1cccc(-n2nc(C(=O)Nc3nnc(S(N)(=O)=O)s3)c(C(=O)c3ccccc3)c2-c2ccccc2)c1,330
CC(=O)Nc1nnc(S(N)(=O)=O)s1,2000
Nc1nnc(S(N)(=O)=O)s1,6300
NS(=O)(=O)c1nnc(NC(=O)c2nn(-c3cccc(/N=N/c4c(O)ccc5ccccc45)c3)c(-c3ccccc3)c2C(=O)c2ccccc2)s1,20
CC(=O)Cn1c(C)cc2c(-n3nc(C(=O)Nc4nnc(S(N)(=O)=O)s4)c(C(=O)c4ccccc4)c3-c3ccccc3)cccc21,210
Nc1nccc(Nc2ccc(S(N)(=O)=O)cc2)n1,91
CC(=O)Nc1nnc(S(N)(=O)=O)s1,104
NS(=O)(=O)c1ccc(S(=O)(=O)Nc2cccc3c(Cl)c[nH]c23)cc1,7840
Nc1ccc(S(N)(=O)=O)cc1Br,7320
Cc1cc(C)[n+](NC(=O)c2[nH]c3ccc(S(N)(=O)=O)cc3c2-c2c(F)c(F)c(F)c(F)c2F)c(C)c1.[O-][Cl+3]([O-])([O-])[O-],0.88
COc1cccc(-c2c(C(=O)N[n+]3c(C)cc(C)cc3C)[nH]c3ccc(S(N)(=O)=O)cc23)c1.[O-][Cl+3]([O-])([O-])[O-],1.8
Cc1ccc(-c2c(C(=O)N[n+]3c(C)cc(C)cc3C)[nH]c3ccc(S(N)(=O)=O)cc23)cc1.[O-][Cl+3]([O-])([O-])[O-],3.6
Cc1cccc(-c2c(C(=O)N[n+]3c(C)cc(C)cc3C)[nH]c3ccc(S(N)(=O)=O)cc23)c1.[O-][Cl+3]([O-])([O-])[O-],7.8
Cc1cc(C)[n+](NC(=O)c2[nH]c3ccc(S(N)(=O)=O)cc3c2-c2ccccc2C)c(C)c1.[O-][Cl+3]([O-])([O-])[O-],6.8
Cc1cc(C)[n+](NC(=O)c2[nH]c3ccc(S(N)(=O)=O)cc3c2-c2ccc(Br)cc2)c(C)c1.[O-][Cl+3]([O-])([O-])[O-],0.96
Cc1cc(C)[n+](NC(=O)c2[nH]c3ccc(S(N)(=O)=O)cc3c2-c2cccc(Br)c2)c(C)c1.[O-][Cl+3]([O-])([O-])[O-],0.97
Cc1cc(C)[n+](NC(=O)c2[nH]c3ccc(S(N)(=O)=O)cc3c2-c2ccccc2Br)c(C)c1.[O-][Cl+3]([O-])([O-])[O-],1.01
Cc1cc(C)[n+](NC(=O)c2[nH]c3ccc(S(N)(=O)=O)cc3c2-c2ccc(Cl)cc2)c(C)c1.[O-][Cl+3]([O-])([O-])[O-],0.96
Cc1cc(C)[n+](NC(=O)c2[nH]c3ccc(S(N)(=O)=O)cc3c2-c2cccc(Cl)c2)c(C)c1.[O-][Cl+3]([O-])([O-])[O-],6.6
Cc1cc(C)[n+](NC(=O)c2[nH]c3ccc(S(N)(=O)=O)cc3c2-c2ccccc2Cl)c(C)c1.[O-][Cl+3]([O-])([O-])[O-],6.7
Cc1cc(C)[n+](NC(=O)c2[nH]c3ccc(S(N)(=O)=O)cc3c2-c2ccc(F)cc2)c(C)c1.[O-][Cl+3]([O-])([O-])[O-],6.5
Cc1cc(C)[n+](NC(=O)c2[nH]c3ccc(S(N)(=O)=O)cc3c2-c2cccc(F)c2)c(C)c1.[O-][Cl+3]([O-])([O-])[O-],6
Cc1cc(C)[n+](NC(=O)c2[nH]c3ccc(S(N)(=O)=O)cc3c2-c2ccccc2F)c(C)c1.[O-][Cl+3]([O-])([O-])[O-],6.9
Cc1cc(C)[n+](NC(=O)c2[nH]c3ccc(S(N)(=O)=O)cc3c2-c2ccccc2)c(C)c1.[O-][Cl+3]([O-])([O-])[O-],8
NC(=O)c1[nH]c2ccc(S(N)(=O)=O)cc2c1-c1ccccc1,31
COc1cc2c(cc1OC)C(c1ccccc1)N(S(N)(=O)=O)CC2,15700
COc1cc2c(cc1OC)C(c1ccc(Br)cc1)N(S(N)(=O)=O)CC2,10710
COc1cc2c(cc1OC)C(c1ccc(Cl)cc1)N(S(N)(=O)=O)CC2,5300
COc1cc2c(cc1OC)C(c1ccc(C#N)cc1)N(S(N)(=O)=O)CC2,4240
COc1cc2c(cc1OC)C(c1ccc(F)cc1)N(S(N)(=O)=O)CC2,14980
COc1cc2c(cc1OC)C(c1ccc(C)cc1)N(S(N)(=O)=O)CC2,10770
COc1cc2c(cc1OC)C(c1cccc([N+](=O)[O-])c1)N(S(N)(=O)=O)CC2,3820
COc1cc2c(cc1OC)C(c1ccc([N+](=O)[O-])cc1)N(S(N)(=O)=O)CC2,600
COc1cc2c(cc1OC)C(c1cccc(N)c1)N(S(N)(=O)=O)CC2,9310
COc1cc2c(cc1OC)C(c1ccc(N)cc1)N(S(N)(=O)=O)CC2,11300
CC1(C)O[C@@H]2[C@@H](CO[C@@]3(COS(N)(=O)=O)OC(C)(C)O[C@@H]23)O1,10
NS(=O)(=O)c1ccc(CC/N=C/c2ccccc2F)cc1,7.2
NS(=O)(=O)c1ccc(CCNCc2ccccc2F)cc1,6.9
NS(=O)(=O)c1ccc(CC/N=C/c2ccc(S(=O)(=O)O)o2)cc1,4.9
NS(=O)(=O)c1ccc(CCNCc2ccc(S(=O)(=O)O)o2)cc1,7.6
NS(=O)(=O)c1ccc(CC/N=C/c2cccc(C(=O)O)c2)cc1,51
NS(=O)(=O)c1ccc(CCNCc2cccc(C(=O)O)c2)cc1,57
Fc1ccccc1/C=N/Cc1ccccc1,100000
Fc1ccccc1CNCc1ccccc1,100000
O=S(=O)(O)c1ccc(/C=N/Cc2ccccc2)o1,100000
O=S(=O)(O)c1ccc(CNCc2ccccc2)o1,8025
O=C(O)c1cccc(/C=N/Cc2ccccc2)c1,100000
O=C(O)c1cccc(CNCc2ccccc2)c1,100000
CC(=O)Nc1nnc(S(N)(=O)=O)s1,12
Cc1ccc(S(=O)(=O)O)cc1,460000
OB(O)c1ccccc1,1050000
Cc1ccc(B(O)O)cc1,10800
CCCCc1ccc(B(O)O)cc1,8700
COc1ccc(B(O)O)cc1,7900
OB(O)c1ccc(Br)cc1,7000
OB(O)c1ccc(-c2ccccc2)cc1,4500
OB(O)c1ccc(Oc2ccccc2)cc1,11500
OB(O)c1ccc2ccccc2c1,6000
OB(O)/C=C/c1ccccc1,534000
Cc1ccc(/C=C/B(O)O)cc1,617000
OB(O)/C=C/c1ccc(-c2ccccc2)cc1,373000
OB(O)/C=C/c1ccc(-c2ccc(C(F)(F)F)cc2)cc1,27600
OB(O)CCc1ccccc1,17900
OB(O)/C=C/Cc1ccccc1,18100
CC(=O)Nc1nnc(S(N)(=O)=O)s1,12
NS(=O)(=O)c1cc(Cl)c(Cl)c(S(N)(=O)=O)c1,38
CCOc1ccc2nc(S(N)(=O)=O)sc2c1,8
CC(=O)Nc1nnc(S(N)(=O)=O)s1,40
CC(=O)Nc1nnc(S(N)(=O)=O)s1,12
Nc1ccccc1S(N)(=O)=O,295
Nc1ccc(S(N)(=O)=O)cc1,240
NS(=O)(=O)c1ccc(CCC(=O)O)cc1,495
Cc1ccc(S(N)(=O)=O)cc1,320
NCc1ccc(S(N)(=O)=O)cc1,170
NCCc1ccc(S(N)(=O)=O)cc1,160
Nc1ccc(S(N)(=O)=O)cc1F,60
Nc1ccc(S(N)(=O)=O)cc1Cl,110
Nc1ccc(S(N)(=O)=O)cc1Br,40
Nc1ccc(S(N)(=O)=O)cc1I,70
Nc1cc(C(F)(F)F)c(S(N)(=O)=O)cc1S(N)(=O)=O,63
Nc1cc(Cl)c(S(N)(=O)=O)cc1S(N)(=O)=O,75
Nc1nnc(S(N)(=O)=O)s1,60
Cn1nc(S(N)(=O)=O)sc1=N,19
Nc1ccc(S(=O)(=O)Nc2nnc(S(N)(=O)=O)s2)cc1,2
Nc1ccc(S(=O)(=O)NCc2ccc(S(N)(=O)=O)cc2)cc1,46
Nc1ccc(S(=O)(=O)NCCc2ccc(S(N)(=O)=O)cc2)cc1,50
Nc1nccc(Nc2ccc(S(N)(=O)=O)cc2)n1,33
NS(=O)(=O)c1nnc(-c2ccccc2Cl)s1,12
NS(=O)(=O)c1ccc(CO)cc1,80
NS(=O)(=O)c1ccc(CCO)cc1,125
NS(=O)(=O)c1ccc(C(=O)O)cc1,133
CC(=O)/N=c1/sc(S(N)(=O)=O)nn1C,14
CCOc1ccc2nc(S(N)(=O)=O)sc2c1,8
NS(=O)(=O)c1cc(Cl)c(Cl)c(S(N)(=O)=O)c1,38
CCN[C@H]1C[C@H](C)S(=O)(=O)c2sc(S(N)(=O)=O)cc21,9
CCN[C@H]1CN(CCCOC)S(=O)(=O)c2sc(S(N)(=O)=O)cc21,3
NS(=O)(=O)c1nnc(NS(=O)(=O)c2ccccc2)s1,9
CC1(C)O[C@@H]2[C@@H](CO[C@@]3(COS(N)(=O)=O)OC(C)(C)O[C@@H]23)O1,10
CCN1CCCC1CNC(=O)c1cc(S(N)(=O)=O)ccc1OC,40
NS(=O)(=O)c1ccc(S(=O)(=O)Nc2cccc3c(Cl)c[nH]c23)cc1,15
NS(=O)(=O)Cc1noc2ccccc12,35
Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1,21
Cc1onc(-c2ccccc2)c1-c1ccc(S(N)(=O)=O)cc1,43
NS(=O)(=O)c1ccc(N2CCCCS2(=O)=O)cc1,9
O=C1NS(=O)(=O)c2ccccc21,5950
Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,30.2
Cc1cn(-c2cc(NC(=O)c3ccc(C)c(Nc4nccc(-c5cccnc5)n4)c3)cc(C(F)(F)F)c2)cn1,4.1
CC(=O)Nc1nnc(S(N)(=O)=O)s1,12
Nc1ccccc1S(N)(=O)=O,295
Nc1ccc(S(N)(=O)=O)cc1,240
NS(=O)(=O)c1ccc(CCC(=O)O)cc1,495
Cc1ccc(S(N)(=O)=O)cc1,320
NCc1ccc(S(N)(=O)=O)cc1,170
NCCc1ccc(S(N)(=O)=O)cc1,160
Nc1ccc(S(N)(=O)=O)cc1F,60
Nc1ccc(S(N)(=O)=O)cc1Cl,110
Nc1ccc(S(N)(=O)=O)cc1Br,40
Nc1ccc(S(N)(=O)=O)cc1I,70
Nc1cc(C(F)(F)F)c(S(N)(=O)=O)cc1S(N)(=O)=O,63
Nc1cc(Cl)c(S(N)(=O)=O)cc1S(N)(=O)=O,75
Nc1nnc(S(N)(=O)=O)s1,60
Cn1nc(S(N)(=O)=O)sc1=N,19
Nc1ccc(S(=O)(=O)Nc2nnc(S(N)(=O)=O)s2)cc1,2
Nc1ccc(S(=O)(=O)NCc2ccc(S(N)(=O)=O)cc2)cc1,46
Nc1ccc(S(=O)(=O)NCCc2ccc(S(N)(=O)=O)cc2)cc1,50
Nc1nccc(Nc2ccc(S(N)(=O)=O)cc2)n1,33
NNc1ccccc1S(N)(=O)=O,125
NS(=O)(=O)c1ccc(CO)cc1,80
NS(=O)(=O)c1ccc(CCO)cc1,125
NS(=O)(=O)c1ccc(C(=O)O)cc1,133
CC(=O)Nc1nnc(S(N)(=O)=O)s1,12
CC(=O)/N=c1/sc(S(N)(=O)=O)nn1C,14
CCOc1ccc2nc(S(N)(=O)=O)sc2c1,8
NS(=O)(=O)c1cc(Cl)c(Cl)c(S(N)(=O)=O)c1,38
CCN[C@H]1C[C@H](C)S(=O)(=O)c2sc(S(N)(=O)=O)cc21,9
CCN[C@H]1CN(CCCOC)S(=O)(=O)c2sc(S(N)(=O)=O)cc21,3
NS(=O)(=O)c1nnc(NS(=O)(=O)c2ccccc2)s1,9
CC1(C)O[C@@H]2[C@@H](CO[C@@]3(COS(N)(=O)=O)OC(C)(C)O[C@@H]23)O1,10
CCN1CCCC1CNC(=O)c1cc(S(N)(=O)=O)ccc1OC,40
NS(=O)(=O)c1ccc(S(=O)(=O)Nc2cccc3c(Cl)c[nH]c23)cc1,15
NS(=O)(=O)Cc1noc2ccccc12,35
Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1,21
Cc1onc(-c2ccccc2)c1-c1ccc(S(N)(=O)=O)cc1,43
NS(=O)(=O)c1ccc(N2CCCCS2(=O)=O)cc1,9
O=C1NS(=O)(=O)c2ccccc21,5950
NS(=O)(=O)c1ccc(NC(=O)Cc2cccs2)cc1,50
NS(=O)(=O)c1ccc(NC(=O)Cc2cccs2)c(F)c1,390
NS(=O)(=O)c1ccc(NC(=O)Cc2cccs2)c(Cl)c1,50
NS(=O)(=O)c1ccc(NC(=O)Cc2cccs2)c(Br)c1,52
NS(=O)(=O)c1ccc(CNC(=O)Cc2cccs2)cc1,52
NS(=O)(=O)c1ccc(CCNC(=O)Cc2cccs2)cc1,53
NS(=O)(=O)c1nnc(NC(=O)Cc2cccs2)s1,51
NS(=O)(=O)c1ccc(NC(=O)Cc2ccccc2)cc1,107
NS(=O)(=O)c1ccc(CNC(=O)Cc2ccccc2)cc1,54
NS(=O)(=O)c1ccc(CCNC(=O)Cc2ccccc2)cc1,67
NS(=O)(=O)c1ccc(NC(=O)Cc2ccccc2)c(F)c1,61
NS(=O)(=O)c1ccc(NC(=O)Cc2ccccc2)c(Cl)c1,58
NS(=O)(=O)c1ccc(NC(=O)Cc2ccccc2)c(Br)c1,395
NS(=O)(=O)c1ccc(NC(=O)Cc2ccccn2)cc1,69
NS(=O)(=O)c1ccc(NC(=O)Cc2ccncc2)cc1,74
NS(=O)(=O)c1ccc(CCNC(=O)Cc2ccncc2)cc1,97
NS(=O)(=O)c1nnc(NC(=O)Cc2ccccc2)s1,51
CC(=O)Nc1nnc(S(N)(=O)=O)s1,12
NS(=O)(=O)Cc1noc2ccccc12,35
CC1(C)O[C@@H]2[C@@H](CO[C@@]3(COS(N)(=O)=O)OC(C)(C)O[C@@H]23)O1,10
CCCCCCCCOS(N)(=O)=O,2.6
CC(=O)Nc1nnc(S(N)(=O)=O)s1,12
CCN[C@H]1C[C@H](C)S(=O)(=O)c2sc(S(N)(=O)=O)cc21,9
CCCCCCCCCCOS(N)(=O)=O,0.7
NS(=O)(=O)OCCCCCCCCOS(N)(=O)=O,14.6
NS(=O)(=O)OCCCCCCCCCCOS(N)(=O)=O,24.5
CCCCCCCCOS(N)(=O)=O,2.7
CC(=O)Nc1nnc(S(N)(=O)=O)s1,12
CC1(C)O[C@@H]2[C@@H](CO[C@@]3(COS(N)(=O)=O)OC(C)(C)O[C@@H]23)O1,5
NS(=O)(=O)Cc1noc2ccccc12,35
CC(=O)OC[C@H]1O[C@@H](S(N)(=O)=O)[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@@H]1OC(C)=O,4500
CC(=O)OC[C@H]1O[C@@H](S(N)(=O)=O)[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@H]1OC(C)=O,4730
COC(=O)[C@H]1O[C@@H](S(N)(=O)=O)[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@@H]1OC(C)=O,4350
